"S05_START ""export"
"S05_PREPARE ""Hqg_v3_F1_LODelta_1"" leaves="90
"S05_COMPACT_RATIONAL ""F1_LODelta"" leaves="81
"S05_COEFFICIENT_START ""F2_L0"" "5" leaves="349
"S05_COEFFICIENT_START ""F2_L0"" "6" leaves="163
"S05_COEFFICIENT_START ""F2_L0"" "7" leaves="2541
"S05_COEFFICIENT_START ""F2_L0"" "8" leaves="2529
"S05_COEFFICIENT_START ""F2_L0"" "9" leaves="191
"S05_COEFFICIENT_START ""F2_L0"" "10" leaves="655
"S05_COEFFICIENT_START ""F2_L0"" "11" leaves="151
"S05_COEFFICIENT_START ""F2_L0"" "12" leaves="191
"S05_COEFFICIENT_START ""F2_L0"" "13" leaves="100
"S05_COEFFICIENT_START ""F2_L0"" "14" leaves="529
"S05_COEFFICIENT_START ""F2_L0"" "15" leaves="100
"S05_COEFFICIENT_START ""F2_L0"" "16" leaves="775
"S05_COMPACT_DONE ""F2_L0"" rational_checks="16" leaves="2386
"S05_OPTIMIZE ""Hqg_v3_F2_L0_m1"" leaves="2386
"S05_EXPORTED ""Hqg_v3_F2_L0_m1"" optimized="1387
"S05_PREPARE ""Hqg_v3_F2_L1_m1"" leaves="647
"S05_COMPACT_RATIONAL ""F2_L1"" leaves="98
"S05_OPTIMIZE ""Hqg_v3_F2_L1_m1"" leaves="98
"S05_EXPORTED ""Hqg_v3_F2_L1_m1"" optimized="104
"S05_PREPARE ""Hqg_v3_F2_Regular_m1"" leaves="321568
"S05_REGULAR_EXACT ""F2_Regular"" leaves="201185
"S05_OPTIMIZE ""Hqg_v3_F2_Regular_m1"" leaves="201185
"S05_EXPORTED ""Hqg_v3_F2_Regular_m1"" optimized="58847
"S05_CHANNEL_DONE ""Hqg_v3"
