"s12","s13","s23","u1","u2","u3","Q2","madgraph_azimuthal_average","local_projected_matrix_element","signed_difference","relative_difference"
109553.87656860806,118615.98889390437,296663.2370580779,-59995.376480261955,-162867.1108729607,-524430.8554458448,222460.24027847731,6.917419759179432e-10,6.917419759179418e-10,-1.34416849539867e-24,"1.943164564525603e-15"
147246.28257395132,107246.11391337594,166462.7743758454,-311738.0004326623,-131854.0075781418,-151560.30071567075,174197.1378633027,7.765745028902179e-10,7.765745028902153e-10,-2.5849394142282115e-24,"3.3286431689525053e-15"
122576.73817731738,100900.06122794615,28388.59309214013,-146353.70892053572,-121629.00280939328,-170387.5654174328,186504.88464995808,3.931857022597666e-9,3.9318570225976876e-9,2.150669592637872e-23,"5.469857068243479e-15"
256351.58548405656,321202.2854845649,96549.97271920717,-324955.15819012246,-243475.9431764402,-377370.3452236959,271697.6029024301,7.785218562496938e-11,7.785218562496982e-11,4.3943970041879595e-25,"5.644539031128406e-15"
188162.0056607346,43820.77442195501,40465.43980270022,-103024.9090424338,-389516.1708747564,-142352.97153361875,362445.83156541904,4.487347307559402e-9,4.487347307559395e-9,-7.444625512977249e-24,"1.6590259239430842e-15"
181435.41468854953,307994.21402979427,198237.92603824695,-461648.81122758915,-244456.5059692791,-255334.4154440358,273772.17788431305,6.183523615619607e-11,6.18352361561954e-11,-6.72084247699335e-25,"1.0868952549993458e-14"
115024.47676850623,156785.30729194894,109915.9970055433,-202363.52854169894,-99777.40058207649,-322285.5484061641,242700.69646394104,3.8926588364908896e-10,3.8926588364908834e-10,-6.203854594147708e-25,"1.5937319078648793e-15"
150744.45307375223,115421.7443713203,216728.33338998616,-384401.7645947997,-341505.447831605,-54900.15982323582,297912.8414145817,7.7607539484533e-10,7.760753948453288e-10,-1.137373342260413e-24,"1.4655449068670563e-15"
119478.92091059824,379069.2310228388,119251.25935187037,-59649.20271188616,-215726.56859968766,-461356.0391050314,118932.39913129812,6.236032378306776e-10,6.236032378306754e-10,-2.274746684520826e-24,"3.647746750696748e-15"
350339.42568983836,60572.74146164008,101151.63086882487,-40648.240503715795,-530082.9663680473,-65815.34995311429,124482.75880457392,8.605895137322261e-9,8.605895137322273e-9,1.1580528575742387e-23,"1.345650672121212e-15"
155608.3469210908,199828.3744362709,201597.97819569672,-409057.15825287916,-182383.6414358308,-237469.14025254815,271875.24038819957,1.2966165886503135e-10,1.2966165886503142e-10,7.754818242684634e-26,"5.980810603971101e-16"
258603.4191976203,155642.6067909415,222399.50171694404,-228059.15392380656,-170948.87267527985,-516656.8501297741,279019.3490233548,1.1815295454242517e-10,1.1815295454242437e-10,-8.013312184107456e-25,"6.782151335225491e-15"
298826.7422428857,34757.90407595373,131091.9609652958,-85799.34385705997,-554891.4216154838,-35786.33024406276,211800.4884324713,5.44980292769033e-9,5.44980292769035e-9,1.9852334701272664e-23,"3.642761942895827e-15"
274905.8611724201,75151.66353521991,55887.93620712719,-150007.7980395458,-451103.70397216454,-31745.186644175352,226911.22774111852,3.6222964682898537e-9,3.6222964682898487e-9,-4.963083675318166e-24,"1.3701483903280065e-15"
164216.43232116968,286695.53771176504,70863.44680690137,-425996.5922295461,-163880.14631667788,-307316.7606941301,375418.08240051806,8.077819589527933e-11,8.077819589527882e-11,-5.169878828456423e-25,"6.400091969321328e-15"
172074.64092987173,283696.44729397603,127139.88512958435,-157574.75105071545,-360679.0930948081,-447067.67836080794,382410.5491528993,9.465596160281059e-11,9.465596160281039e-11,-1.9387045606711586e-25,"2.0481589620379424e-15"
87235.34575735581,181067.86196367125,124090.40811168763,-64079.21427652042,-120225.96218326995,-507175.59489194566,299087.15551902144,5.742504578059895e-10,5.742504578059897e-10,2.0679515313825692e-25,"3.6011317070316134e-16"
106983.52357388666,101279.98258161402,72290.3758838665,-133547.74256327684,-216917.4769336069,-158841.55943959448,228752.8968971113,1.634243443952737e-9,1.634243443952735e-9,-1.8611563782443123e-24,"1.1388489182142545e-15"
321629.68482421414,23240.00234952134,85777.40066436329,-48969.422113885346,-556402.0571348841,-57686.3285766372,232410.71998730788,1.2391609668493073e-8,1.2391609668493049e-8,-2.481541837659083e-23,"2.002598454959936e-15"
38245.049706236445,186673.01739218782,69612.96645733473,-154310.90399392674,-91157.02109256829,-195486.97064792254,146423.86217865848,1.8944397502594235e-9,1.894439750259419e-9,-4.549493369041652e-24,"2.4014980515578007e-15"
108660.98294918284,65141.52804792716,363228.3526544039,-168161.883487067,-179906.918033022,-308560.26663160266,119598.20450017786,1.5325999136116075e-9,1.532599913611609e-9,1.4475660719677984e-24,"9.445166080928282e-16"
257526.2966118281,158726.91786933664,54397.74893523739,-506406.20676983765,-41948.67509649745,-126119.2378559098,203823.15630584297,5.244580371096916e-10,5.244580371096933e-10,1.7577588016751838e-24,"3.3515718652387415e-15"
153617.97282241538,150385.9170451675,220226.06204985018,-263274.18824039126,-39965.44404404826,-403517.0218964374,182526.70226344359,2.6827053010313663e-10,2.682705301031364e-10,-2.0679515313825692e-25,"7.708455828478607e-16"
75354.27352632757,206030.25213511335,37141.748908200214,-123144.24960348246,-47717.26577088336,-246995.88881042413,99331.12961514882,3.018524632185253e-9,3.018524632185253e-9,0,"0"
171616.5715659532,260155.9992477976,75451.9477095729,-281796.4248196208,-176092.61867599006,-213085.97109843945,163750.49607072654,3.310310232638495e-10,3.3103102326385115e-10,1.6543612251060553e-24,"4.9976017618972e-15"
64932.798007563455,275026.11417265696,321648.92177292454,-214448.24346120635,-498003.7261103056,-181656.72893981,232500.86455817704,2.9939980001531216e-10,2.993998000153118e-10,-3.618915179919496e-25,"1.2087233123517165e-15"
55193.26858611255,243576.3155608185,199309.80552380788,-382100.9615791075,-80056.93453458369,-336724.5721337488,300803.07857670146,1.6741255360644836e-10,1.6741255360644766e-10,-6.979336418416171e-25,"4.1689444835917865e-15"
46674.91661351142,303190.2153783069,24064.95568244903,-419729.42060952476,-56440.19144583354,-56668.824366321074,158908.34874741203,1.8970919935911315e-9,1.8970919935911328e-9,1.2407709188295415e-24,"6.54038350813343e-16"
255185.61096978385,55801.282352988346,102475.78696575067,-270053.2613884657,-244969.99137407442,-224375.96659775102,325936.53907176823,6.286018197467373e-10,6.286018197467371e-10,-2.0679515313825692e-25,"3.2897638320801295e-16"
184741.01886789053,399039.68280457635,56891.49121547042,-398815.9400221092,-145820.03271890857,-423484.23697838385,327448.0168314642,6.763024050198637e-11,6.76302405019866e-11,2.3264454728053903e-25,"3.4399485430442206e-15"
178915.55771742988,87047.24217939733,402146.08518106514,-108073.74014910385,-346141.5526196354,-446106.09195845947,232212.4996493067,3.703662163711489e-10,3.703662163711469e-10,-1.9645539548134407e-24,"5.304355170571863e-15"
81015.72076591085,99093.24408206341,383142.6589776735,-175435.9550697127,-572183.3560581118,-87091.03042857465,271458.7177307514,1.1624777642150612e-9,1.1624777642150635e-9,2.274746684520826e-24,"1.9568087704944594e-15"
164074.3875814666,102242.97401305084,236127.9559813129,-131970.66271586827,-162470.0875802723,-568199.5259627467,360194.9586830569,2.3927045422814935e-10,2.3927045422814986e-10,5.169878828456423e-25,"2.160684170192959e-15"
78728.08275975953,397733.9560504588,189237.44714730396,-461972.3467846331,-82394.32676746605,-405521.01968477975,284188.20727935666,6.133979900442264e-11,6.1339799004423e-11,3.618915179919496e-25,"5.899783238054869e-15"
33464.00696936317,373022.4271443392,132589.38215229116,-153656.59286355224,-129313.0612921515,-470827.31888378225,214721.15677349322,2.456317956235074e-10,2.456317956235069e-10,-4.652890945610781e-25,"1.894254338612786e-15"
197993.009500636,299662.6615608152,100453.45947866704,-258620.20879842812,-88563.49188688128,-487715.7148098019,236790.28495499337,1.2085391957303022e-10,1.2085391957302973e-10,-4.911384887033602e-25,"4.0639020268314306e-15"
32559.757255647768,134459.9684203482,158651.48736871182,-282234.5188669027,-215819.98513222154,-107489.29702109657,279872.587975513,1.7841164653711135e-9,1.7841164653711104e-9,-3.1019272970738538e-24,"1.7386349811129754e-15"
309979.40639454586,106514.83187285002,33715.857689357246,-264826.32599919173,-357372.0874061552,-35671.341844695184,207659.659293289,2.287028051566085e-9,2.287028051566085e-9,0,"0"
86769.69003163466,162451.77980627405,371565.6333823506,-75423.76717089878,-471887.40793764364,-175864.75390134496,102388.82578962824,1.3152737838942677e-9,1.3152737838942673e-9,-4.1359030627651384e-25,"3.144518740820288e-16"
360744.6891163789,123112.72599639097,94657.97380661666,-315260.32652092236,-340894.3510326176,-298026.64311049046,375665.93174464395,1.7232398829083756e-10,1.723239882908393e-10,1.7319094075329017e-24,"1.005030944739903e-14"
127567.4558970134,235261.98697425565,38728.76812558615,-474390.6244799961,-209253.2616776924,-58453.60372461093,340539.27888544387,4.4360042751234794e-10,4.4360042751234943e-10,1.4992648602523627e-24,"3.3797642366127444e-15"
251276.20753710222,221730.8463062844,84674.36157522851,-305941.74522457446,-307205.2875471581,-61409.22598281042,116874.8433359282,8.403763775699647e-10,8.403763775699659e-10,1.2407709188295415e-24,"1.476446687396613e-15"
178536.84451985935,122716.91743138182,400764.8974137834,-333064.08869292575,-368333.32732768264,-142787.9630822547,142166.71973783855,4.918039619953857e-10,4.918039619953846e-10,-1.137373342260413e-24,"2.3126559160804085e-15"
248680.29758842068,130568.11646792789,210156.1581352513,-104866.8064219615,-318791.74691066006,-338123.06892271043,172377.05006373202,4.901891636586268e-10,4.901891636586245e-10,-2.274746684520826e-24,"4.6405486966353776e-15"
47014.79534315303,78727.90805994098,191169.92152646772,-117323.57785495344,-172673.1106835867,-126452.8232742902,99536.88688326861,7.3146547549384275e-9,7.314654754938435e-9,7.444625512977249e-24,"1.0177685430677456e-15"
49010.64617065744,233345.39315102278,74569.17601060262,-54130.97898293496,-123276.55665370735,-307977.14624021476,128459.46654457424,2.293915003851865e-9,2.2939150038518636e-9,-1.2407709188295415e-24,"5.408966403489583e-16"
243358.0796386914,303602.0459072515,101358.59407737308,-188012.02781897024,-369206.9779059517,-311282.3804329713,220182.66653457703,1.6195205182153487e-10,1.6195205182153456e-10,-3.101927297073854e-25,"1.9153368309850513e-15"
257999.37785154747,64914.504634514684,81644.6560026923,-77171.74724463065,-452184.1693709212,-70614.01262227431,195411.39074907175,4.075576778218101e-9,4.075576778218095e-9,-6.617444900424222e-24,"1.6236830418190429e-15"
35813.82735869204,21365.539977730223,210276.2042329355,-54191.51507811711,-35296.22694653126,-416247.9236965126,238280.09415180312,1.0213444316169524e-8,1.0213444316169496e-8,-2.812414082680294e-23,"2.7536392186794327e-15"
189721.64722754055,280965.3584513548,117172.71640377687,-530909.2344485539,-225641.1755621591,-133547.24138223348,302237.9293102743,1.1421004870413878e-10,1.1421004870413915e-10,3.7481621506309067e-25,"3.281814685449011e-15"
92606.17675117856,372257.37812277384,132371.20189116674,-61150.7112956783,-197148.21373793477,-463702.4973396504,124766.66560814409,5.734098125494164e-10,5.734098125494138e-10,-2.5849394142282115e-24,"4.5080139154497664e-15"
305995.7231357574,175188.60041757423,98387.95815344519,-503624.35403833736,-326705.2519085017,-59660.333434866916,310417.6576749289,2.835942034373978e-10,2.8359420343739876e-10,9.822769774067204e-25,"3.463670856106022e-15"
423469.2430390102,107050.38763110747,74435.64118054765,-115472.83437229911,-378348.1837373596,-203919.02530546873,92784.77156446186,2.5843434147952693e-9,2.5843434147952656e-9,-3.7223127564886245e-24,"1.4403320917717527e-15"
68752.37558807009,134955.00541434274,58312.48788070807,-62336.90498413323,-156220.7952734871,-280372.877034981,236910.70840948037,2.415650227931772e-9,2.415650227931769e-9,-2.895132143935597e-24,"1.19848979395264e-15"
181192.98299481632,244804.02155647718,155691.93134888652,-270197.45826886076,-394959.5150434784,-182128.21234830757,265596.24976046645,1.4126058759063482e-10,1.4126058759063487e-10,5.169878828456423e-26,"3.659816879311331e-16"
276802.2494277173,175909.4415703457,169343.52564858735,-352450.38386284537,-153558.51392150804,-386072.82751638594,270026.50865408906,1.0158820200292201e-10,1.0158820200292228e-10,2.714186384939622e-25,"2.6717535416775524e-15"
101612.42193436522,265663.96552214585,173846.55012869657,-290321.6122714521,-89299.07721008449,-473334.97797670256,311832.7298730313,8.637374363117933e-11,8.63737436311791e-11,-2.3264454728053903e-25,"2.693463748357882e-15"
70498.25721152684,150945.07524707966,177061.61424469357,-88367.110976239,-313623.28136907535,-157476.0197728976,160961.46541491186,1.5148523522222488e-9,1.5148523522222492e-9,4.1359030627651384e-25,"2.730235099610781e-16"
157616.28150946274,237062.61837116195,71421.60764169853,-72023.46948914719,-259038.10933597645,-420665.9976625541,285627.06896535517,5.710284447932118e-10,5.710284447932086e-10,-3.2053248736429822e-24,"5.613249047170909e-15"
230092.01368575406,85048.01882787008,30444.254097297417,-203775.86830447102,-293503.77201457124,-43591.95892839131,195287.31263651163,4.370677268016733e-9,4.370677268016741e-9,8.271806125530277e-24,"1.8925685010103093e-15"
40599.0334808187,545490.8544281375,117525.2217467015,-285040.75138762983,-115620.32865177764,-505640.3448127374,202686.31519648733,1.081999673262828e-10,1.0819996732628334e-10,5.428372769879244e-25,"5.016981893820418e-15"
45431.01122208228,289004.32696349034,299690.8542497464,-163979.08848450042,-113178.3279796149,-445883.3375066458,88914.5615354422,6.06404634715785e-10,6.064046347157888e-10,3.7223127564886245e-24,"6.138331640940059e-15"
122224.95925937116,107885.06407985825,336621.8991105653,-317191.43523933686,-445042.8339440848,-103385.06326844226,298887.4100020693,5.087633397547035e-10,5.087633397547064e-10,2.895132143935597e-24,"5.690528223459354e-15"
172053.4440084765,176801.31483390366,253502.49582175812,-379304.77995062375,-155703.44072711974,-301526.1000171778,234177.0660307833,1.3469643831213713e-10,1.3469643831213692e-10,-2.0679515313825692e-25,"1.5352681609816788e-15"
36939.498583028915,167257.59551367894,193985.70270990964,-135274.69195079367,-27597.525310083976,-365743.55208557827,130432.97253983808,1.3757321166996382e-9,1.3757321166996438e-9,5.583469134732937e-24,"4.0585438596342265e-15"
140430.59412585094,213533.48431555956,60371.562980205956,-340534.80350012536,-163823.70634138427,-285128.1237991845,375150.99221907754,1.628736690527617e-10,1.6287366905276179e-10,7.754818242684634e-26,"4.761247344512461e-16"
231360.78198276507,203566.99308449362,276742.17054302065,-558538.6495163852,-294250.42677153077,-119827.46938452352,260946.60006215982,1.4287681082396211e-10,1.4287681082395816e-10,-3.9549573037691636e-24,"2.7680890138582735e-14"
198287.08467514938,95471.8386264061,205715.78206404284,-78878.98109721101,-272712.4763705089,-305904.4964118477,158021.24851396907,1.1250302631056834e-9,1.125030263105688e-9,4.549493369041652e-24,"4.0438853231224254e-15"
127956.98115922222,45731.37335931987,148081.57247461495,-321624.8447974167,-87382.83311449026,-273705.50165984227,360943.25257859234,6.175778547586595e-10,6.175778547586607e-10,1.137373342260413e-24,"1.8416679508446426e-15"
156733.71139800356,244291.72849543788,60789.30659957207,-431129.7034993174,-80099.72766430424,-69379.48886617825,118794.1735367864,1.0397933729159414e-9,1.0397933729159447e-9,3.308722450212111e-24,"3.182096112935683e-15"
63674.04725461216,394086.5982117679,135822.37391638668,-524648.94734259,-89980.73384938214,-115914.15788783328,136960.81969703877,4.738264832480716e-10,4.73826483248073e-10,1.34416849539867e-24,"2.836836991854943e-15"
254981.37065898202,65573.9368837882,33577.69286162929,-360582.9925206824,-83370.74311039568,-113493.27657407749,203314.01180075598,2.6524963931496187e-9,2.652496393149615e-9,-3.7223127564886245e-24,"1.403324342344793e-15"
329143.73848819884,266588.30252279737,60747.30920801882,-125186.23754287066,-254721.14274436818,-361881.51431581716,85309.54438404072,1.0722669012627325e-9,1.0722669012627389e-9,6.4106497472859645e-24,"5.978595198393758e-15"
96633.28008253995,258459.68871216947,336201.88012962055,-313609.90937049984,-579703.2514250014,-54368.32633574962,256386.63820692088,5.788417356841387e-10,5.788417356841432e-10,4.549493369041652e-24,"7.859649863817311e-15"
97144.12294680072,279547.753268602,119555.43275105146,-277117.64662666875,-77692.69740885988,-479917.93077511684,338480.9658441918,9.390303542523296e-11,9.390303542523287e-11,-9.04728794979874e-26,"9.634712987528853e-16"
34883.87916323567,135958.96211323922,141557.34002388985,-77347.10173208322,-238100.83028485972,-327431.49904584733,330479.24976242566,8.919037685195015e-10,8.919037685195004e-10,-1.137373342260413e-24,"1.2752197965800435e-15"
375887.898670458,40230.76737005738,140360.58786341362,-141024.27031567378,-647311.838972651,-119515.88324270974,351372.7386271057,9.814113266832996e-10,9.814113266832977e-10,-1.8611563782443123e-24,"1.8964080886799315e-15"
337457.5951941796,95870.08762796158,91202.22220009002,-292118.03097839287,-432332.8315812223,-190950.71799705204,390871.6755344362,2.7392347625904473e-10,2.7392347625904395e-10,-7.754818242684634e-25,"2.8310162927952315e-15"
65110.928303357185,27952.84212513743,354058.1779216024,-55427.342192453914,-188075.7470354664,-399918.0970485931,196299.2379264162,5.134666302971405e-9,5.1346663029714235e-9,1.819797347616661e-23,"3.5441394634809025e-15"
195947.20532346092,79625.73217037534,108793.13190233367,-186555.56810602153,-420527.47807323677,-151697.97102886235,374414.94781195075,5.575037577341541e-10,5.575037577341542e-10,1.0339757656912846e-25,"0"
38643.574264686686,95371.00883562266,330356.723277565,-81782.65529780372,-536220.8805913692,-130122.64611183826,283754.8756231369,2.194826902087955e-9,2.1948269020879654e-9,1.0339757656912846e-23,"4.710967250800739e-15"
202943.254691077,223938.51747562393,157899.3373294561,-376895.7439340889,-264138.49509573146,-213788.33914712814,270041.4686807912,1.1364680792086951e-10,1.1364680792086993e-10,4.265150033476549e-25,"3.752987093527774e-15"
119375.09036983424,58327.91220755572,97581.65084481056,-159971.35928619275,-383380.8788688238,-109859.66608657522,377927.25081939116,1.4258126017960189e-9,1.4258126017960172e-9,-1.6543612251060553e-24,"1.1602935918942967e-15"
65625.26912422906,37782.363565342646,262644.58575907117,-136979.8404940606,-304834.7985245917,-321065.5350515819,396827.9556215914,1.1625987475527592e-9,1.162598747552763e-9,3.7223127564886245e-24,"3.2017175008350786e-15"
115782.73129342878,83032.94286258714,101156.19147399512,-35184.09870780236,-276331.57213122764,-293279.7579338302,304823.5631428492,3.024807945725813e-9,3.0248079457258004e-9,-1.2407709188295415e-23,"4.1019824765496455e-15"
183552.3045776691,44243.33299326518,419739.1339353976,-158667.5554779442,-179874.47542466433,-647488.668260591,338495.9276568684,3.588441171746884e-10,3.588441171746717e-10,-1.6698708615914246e-23,"4.6534714703948096e-14"
262761.2132280533,22926.01147936986,30538.915427431013,-114202.36768790663,-282186.3704704897,-48914.05399556592,129076.65201910809,3.988365534079728e-8,3.988365534079709e-8,-1.9190590211230242e-22,"4.811642776282857e-15"
102091.97699146761,140074.24376104193,33784.493624606606,-43873.27818645121,-218392.96324698115,-211085.98370886728,197401.51076518348,6.606502473408693e-9,6.6065024734086565e-9,-3.639594695233322e-23,"5.5091097140775535e-15"
132021.62393647258,105117.92757987927,353256.60373049206,-84896.33117585156,-154202.19626035777,-683783.6536393132,332486.02582867874,2.960051949539531e-10,2.9600519495395416e-10,1.0339757656912846e-24,"3.493100064855711e-15"
436903.7028078745,107188.60115625057,109842.26468061116,-181521.2903332528,-446530.4397035075,-168172.72474246094,142289.88613448502,8.172485499222308e-10,8.172485499222353e-10,4.549493369041652e-24,"5.566841775949992e-15"
179805.32329685646,384994.9980331461,166654.23722998472,-396671.3440631902,-287521.0726947896,-239861.77632476657,192599.63452275892,7.935194438727101e-11,7.935194438727177e-11,7.625571271973224e-25,"9.609810233202531e-15"
335889.61537616566,74216.67972497483,76553.75119160635,-112731.58027720827,-615522.7573047935,-45916.30765003478,287510.59893929027,2.111298968466913e-9,2.1112989684669122e-9,-8.271806125530277e-25,"3.9178753218151383e-16"
195218.99965302157,55345.95864739924,346860.02335941984,-139503.5331233967,-202295.5985503157,-467660.8236675951,212034.9736814667,6.250737939013491e-10,6.25073793901351e-10,1.8611563782443123e-24,"2.9774986512041167e-15"
149988.85098720907,17550.623523023736,87663.93871236875,-57089.48182703082,-239208.85572261616,-65012.561994245116,106107.4863212905,4.405172523620436e-8,4.405172523620435e-8,-1.3234889800848443e-23,"3.004397609828732e-16"
80728.73423951629,59864.201855216554,334599.0762346477,-116094.98639823886,-506673.3725582894,-236720.67368795234,384297.0203150998,7.222941680388664e-10,7.222941680388665e-10,1.0339757656912846e-25,"0"
179839.4309295962,442366.63108776533,36111.141037947906,-172915.28380955546,-269736.3324154677,-513400.286835323,297734.70000503655,1.94892341778444e-10,1.948923417784503e-10,6.307252170716836e-24,"3.2362750188957106e-14"
41601.037743010645,277513.6032451234,34076.32001181164,-145328.10268314797,-117921.80815096179,-311047.4900514105,221106.4398855748,8.566439943121578e-10,8.566439943121562e-10,-1.6543612251060553e-24,"1.9312120741994163e-15"
412584.3155776023,95642.38266015187,124052.25385470843,-192488.49335505278,-439366.6651687295,-218323.99087975197,217900.19731107145,4.85137136704034e-10,4.851371367040343e-10,3.101927297073854e-25,"6.393918466328901e-16"
323886.0063254349,99776.70427872663,309933.2732470506,-65739.144982741,-569673.94872591,-237520.3861892149,139337.49604665395,7.673663747600542e-10,7.673663747600604e-10,6.2038545941477076e-24,"8.08460573489101e-15"
81532.27730990035,59531.260559129994,373764.5586448284,-184676.39442404744,-231318.76384137318,-259222.0687687478,160389.13052030985,1.6170220655224285e-9,1.6170220655224209e-9,-7.651420666115506e-24,"4.7317973138749224e-15"
175921.68745432782,250641.49525712515,268172.53655068704,-481769.1890056046,-47547.72713033845,-357523.08913513814,192104.28600894153,9.508457097566779e-11,9.50845709756677e-11,-9.04728794979874e-26,"9.514990557315495e-16"
111724.82721486119,328937.06382112246,31571.348663943558,-478717.7608078299,-134915.08358915613,-88943.15631175175,230342.76100881078,3.9027208801127825e-10,3.9027208801127856e-10,3.101927297073854e-25,"7.948114641967965e-16"
131924.16446554614,166639.26684539218,423358.79424740816,-334087.7338819881,-566762.4059885016,-92624.50840832246,271552.4227204657,3.325458282539756e-10,3.325458282539798e-10,4.1876018510497026e-24,"1.2592555657776732e-14"
102627.91184636112,194656.99743829202,107342.62181927182,-257761.1275808372,-237498.73376864826,-45283.46722840921,135915.79747396952,2.170975455262624e-9,2.1709754552626307e-9,6.617444900424222e-24,"3.048143581901383e-15"
50531.418777536266,57342.99910769436,177380.07313102754,-148803.84368511484,-88839.83554051883,-256367.3709915691,208756.5592009444,2.6259854581414228e-9,2.6259854581414277e-9,4.963083675318166e-24,"1.889989017239588e-15"
68706.55860984628,285809.2447721184,53071.751567592466,-420001.90042580204,-222766.0672113474,-159572.0508023331,394752.46348992526,2.0000969096540064e-10,2.0000969096540043e-10,-2.0679515313825692e-25,"1.0339256670019558e-15"
198508.18858265062,455787.6989052043,57028.620466291,-307519.6822622199,-80143.01089487576,-441346.3243723884,117684.50957533835,2.1277912658948979e-10,2.127791265894919e-10,2.1196503196671334e-24,"9.961739920835883e-15"
32602.46445155656,57546.1969976973,231269.91134025156,-42441.50136907902,-92172.21027465303,-379095.94847334456,192291.08732757127,5.5146403922340856e-9,5.514640392234091e-9,5.790264287871194e-24,"1.0499803932864317e-15"
276609.1971733056,48048.22555431651,312273.1825437904,-120787.8423036391,-584511.7448710442,-183634.26157014776,252003.24347341855,6.599107975650308e-10,6.599107975650248e-10,-5.997059441009451e-24,"9.087681946011e-15"
224242.5855463507,159717.84911913215,125989.9289339355,-167160.82918733306,-395760.7411953734,-201006.35532197863,253977.5621052668,3.188945060373228e-10,3.1889450603732304e-10,2.5849394142282115e-25,"8.105939002679693e-16"
293886.87015007297,189918.81398878526,76052.04692929893,-303251.76154145476,-260392.03781915107,-378534.19094950997,382320.2592419587,1.2682418195373613e-10,1.2682418195373714e-10,1.0081263715490025e-24,"7.949007484367187e-15"
159082.08748185064,167127.50177724316,108668.58404287878,-217709.12164637493,-430436.90467820485,-167624.71730959328,380892.5703322004,2.381333605330646e-10,2.3813336053306446e-10,-1.550963648536927e-25,"6.513004499096954e-16"
168776.87360647612,146305.77060659864,409340.06034026074,-114066.92118895105,-277778.2537171858,-537843.4241720723,205265.89452487326,2.2932955743142672e-10,2.2932955743142545e-10,-1.2666203129718236e-24,"5.523144627140196e-15"
56919.625447058395,134720.62222390252,290617.46187314735,-150877.11649655286,-98300.46044215572,-575241.024141267,342160.8915358671,2.603256170365011e-10,2.6032561703650117e-10,5.169878828456423e-26,"0"
124840.63943590921,83525.95005294925,106996.76420546562,-219408.0368690769,-360441.1160963721,-42268.61805397412,306754.4173250992,2.269155921567993e-9,2.269155921567989e-9,-3.7223127564886245e-24,"1.6403953210568697e-15"
335281.00240407384,213205.63695353374,54595.07310845953,-225791.56675593322,-310560.8022014336,-305968.27971456526,239238.93620586488,3.2654853792051347e-10,3.265485379205144e-10,9.305781891221561e-25,"2.8497392609630037e-15"
346417.1463148554,230669.18259479303,133363.69617793325,-73534.98400587833,-499522.49799650477,-233763.73457872885,96371.19149353038,9.140737406112028e-10,9.140737406112037e-10,9.305781891221561e-25,"1.0180559267569776e-15"
242501.34934435278,89991.75859966964,50918.78851489496,-262603.8384888503,-160465.37979822536,-119278.0750991072,158935.3969272653,2.058961573655489e-9,2.0589615736554892e-9,4.1359030627651384e-25,"0"
229991.8256372159,230347.94304293703,68005.66917196,-224305.69045915466,-128756.56384289518,-376750.8480968894,201467.6645468263,3.1574029004999266e-10,3.1574029004999416e-10,1.4992648602523627e-24,"4.7484116139089185e-15"
446611.8479208505,77088.79693196452,186517.34367121966,-332566.1077457005,-460187.54887649487,-155865.41636956032,238401.08446772114,3.156776155257333e-10,3.156776155257294e-10,-3.9291079096268815e-24,"1.244658384498786e-14"
143776.51120818488,20692.970279637157,92012.08146476254,-61180.50812310861,-303362.01042705483,-36308.77700498645,144369.73260256514,3.2720355453304546e-8,3.2720355453304546e-8,0,"0"
322970.6461815438,225068.0544589691,160350.1316289196,-266520.099318769,-162342.95819305413,-438737.2868606788,159211.51210306957,1.5934585797398062e-10,1.593458579739816e-10,9.822769774067204e-25,"6.1644337034923685e-15"
48999.0311523354,79993.11961102224,264220.7131782872,-82434.41579872099,-83803.89522314434,-482348.65125656367,255374.09833678434,1.201323676042076e-9,1.2013236760420785e-9,2.481541837659083e-24,"2.0656729632057652e-15"
288444.1247174226,33564.60607282212,66197.08049364062,-62286.961116435865,-511076.2518027924,-115109.98353636108,300267.38517170434,6.377991849059938e-9,6.377991849059881e-9,-5.707546226615891e-23,"8.948813924020825e-15"
370247.32007570425,81069.8552594216,148037.43043886134,-363299.99586725776,-344400.01232544164,-152835.59570658175,261180.998125294,3.4913060272755243e-10,3.491306027275531e-10,6.72084247699335e-25,"1.9250224484726748e-15"
83815.15717473108,228196.06285750383,434252.1742743211,-51518.62211273861,-497640.2670749167,-421509.1514203909,224404.6463014899,2.685158639108668e-10,2.6851586391087864e-10,1.1839022517165209e-23,"4.409058870761775e-14"
54903.446382831986,187791.00362771496,395437.1536692112,-284197.8733930876,-260223.9933365255,-296618.9178743859,202909.1809242409,3.6634473473493793e-10,3.6634473473493524e-10,-2.68833699079734e-24,"7.338271130721826e-15"
311156.8117026773,200771.93352389522,211463.05928503018,-228500.29484124755,-234209.89962967663,-409465.42599319445,148783.81595251604,1.749838894916531e-10,1.749838894916524e-10,-6.979336418416171e-25,"3.988559426065959e-15"
123400.18575881008,271940.7727369508,24484.12007931614,-488863.2215929768,-73056.6807567226,-60784.01799755993,202878.84177218244,8.180614255530505e-10,8.180614255530472e-10,-3.308722450212111e-24,"4.044589253154491e-15"
194857.53030916236,51092.6394696753,120203.32583673362,-100840.90704782752,-320290.9384632829,-112307.9200932429,167286.26998878218,3.4217096239924e-9,3.4217096239923874e-9,-1.2821299494571929e-23,"3.747044870397923e-15"
38183.89194062579,424627.65825099405,202321.3600482701,-447004.1701989414,-114141.33668738249,-387530.0206867788,283542.6173332128,1.0376653862926069e-10,1.0376653862926003e-10,-6.591595506281939e-25,"6.35233245066845e-15"
