"s12","s13","s23","u1","u2","u3","Q2","madgraph_azimuthal_average","local_projected_matrix_element","signed_difference","relative_difference"
77040.97034781284,410311.1696749893,68821.61283360797,-603651.0292733863,-189383.12104003315,-114332.32961850739,351192.7270755164,1.5933276502815272e-11,1.593327650281528e-11,9.693522803355793e-27,"6.083822622197654e-16"
170062.80861591245,81703.57604265603,28263.272708619617,-235079.86265281902,-154326.42800053442,-123347.98710075664,232724.62038692163,1.2053603976582327e-10,1.2053603976582307e-10,-2.0679515313825692e-25,"1.7156292303946385e-15"
99315.51764358173,60430.31199125369,134789.3055229638,-337970.1481929015,-121164.50424263453,-174707.70946616132,339307.22674389806,5.184078928218982e-11,5.184078928219002e-11,2.003328046026864e-25,"3.864385696602637e-15"
211075.66262777505,173598.7793047272,253134.27670077403,-220971.11644880025,-66182.042669151,-555632.1730885394,204976.6135732145,1.0454338681347332e-10,1.0454338681347344e-10,1.1632227364026952e-25,"1.112669841544468e-15"
22525.724453778414,131912.852945411,244403.26461061023,-191762.8346270948,-206936.86854241247,-183009.2045736208,182867.06573332855,2.93158228322766e-10,2.931582283227645e-10,-1.4992648602523627e-24,"5.11418311138679e-15"
249625.42814217907,65619.18367504436,368714.5066054531,-280575.3415866987,-242853.94424305792,-328515.4379760962,167985.60538317618,4.1276548770584246e-11,4.127654877058409e-11,-1.550963648536927e-25,"3.7574935277588466e-15"
105337.16134720988,149559.6922764305,274826.41476179764,-324831.52295392036,-449295.9298640669,-63268.80935033013,307672.99378287926,4.406090323791811e-11,4.4060903237918126e-11,1.2924697071141057e-26,"2.93337088469359e-16"
75236.67357728432,81065.87235447773,234218.14044702146,-147559.5103467896,-243635.6781370038,-143211.4436886511,143885.94579366103,2.8381785726013507e-10,2.838178572601332e-10,-1.8611563782443123e-24,"6.557573213367112e-15"
40260.369120680014,94654.12715917057,312026.61426370405,-56295.50635251505,-506998.6502733472,-250275.85105997536,366628.8971422833,2.5988877525923405e-10,2.598887752592353e-10,1.2407709188295415e-24,"4.77423820090687e-15"
109148.95962281973,62981.43480961413,174007.91293680362,-127066.69770883388,-26727.288539983638,-289566.3478140695,97222.02669364958,3.3219171586906866e-9,3.32191715869068e-9,-6.617444900424222e-24,"1.9920559677750803e-15"
85921.9182866363,191894.17860119778,15994.782119335316,-245897.83257853898,-44707.79132363407,-177287.13265223146,174081.87754723505,2.4551569997728926e-10,2.455156999772891e-10,-1.550963648536927e-25,"6.317166880490309e-16"
87341.77003618091,200959.97823033185,71516.7418816961,-222199.22917841608,-151143.54881480418,-131016.488900102,144540.77674511317,2.0009349806921213e-10,2.000934980692116e-10,-5.428372769879244e-25,"2.7129181219079767e-15"
101550.10911700904,184458.56108478268,146898.58909855143,-135463.03876770945,-175845.09904514777,-343880.5781964805,222281.45670899496,9.958173728714398e-11,9.958173728714375e-11,-2.3264454728053903e-25,"2.3362169973969062e-15"
438413.51650476013,188659.36684676705,113282.39226849115,-594403.0402710997,-174750.5621832576,-222093.6779259839,250892.00476032236,7.146560683125688e-12,7.14656068312563e-12,-5.816113682013476e-26,"8.1383394613109e-15"
246953.14260644978,242973.18706202807,102126.69299423756,-134214.58132378664,-324849.3457602075,-441879.6447591276,308890.5491804062,3.452019946026293e-11,3.4520199460263015e-11,8.401053096241687e-26,"2.433662964755557e-15"
69370.67525908301,22934.644330493422,364164.9804747205,-106532.96348288859,-268321.47023526893,-222704.43865817212,141088.57231203248,6.08618320595571e-10,6.086183205955685e-10,-2.5849394142282115e-24,"4.247225768193581e-15"
161267.71902158385,238526.322934382,54498.40379292716,-342499.9479625586,-68267.05820864416,-432326.07848341117,388800.63890572096,2.4458968581135692e-11,2.4458968581135656e-11,-3.554291694563791e-26,"1.4531649945799785e-15"
251408.47457806926,29821.402156981432,41910.04028019347,-346997.45830643893,-134722.81121463288,-36336.291625611804,194916.64413143933,2.1347291558371147e-10,2.1347291558371083e-10,-6.462348535570529e-25,"3.027245174358607e-15"
153663.12657236977,320911.91145992524,67493.32984669949,-459660.1802918985,-88354.28543947153,-378366.70698985265,384312.8048422283,9.598389371220028e-12,9.598389371220035e-12,6.462348535570529e-27,"6.73274263591279e-16"
329359.7013270502,146731.55090561172,124582.03085219514,-310114.64034954953,-345304.4981199468,-39772.89291064207,94518.74829528148,1.2509423253566776e-10,1.2509423253566755e-10,-2.0679515313825692e-25,"1.6531150073549076e-15"
71382.01969354777,113338.77966216615,119191.80305348312,-115043.01140103574,-344379.43219486054,-244382.11161360156,399891.95280030096,8.73546235782426e-11,8.735462357824242e-11,-1.809457589959748e-25,"2.0713930366136104e-15"
75712.59086895415,66802.60669774734,347806.0013978267,-42041.21181788595,-324687.5953634492,-381886.4009259636,258294.0091427704,3.664658865453515e-10,3.6646588654535247e-10,9.822769774067204e-25,"2.6804049530137025e-15"
84186.980587305,81707.34870446844,294820.63904411515,-178493.24746119534,-597689.7188411178,-55562.675359555506,371030.67332597973,1.1689747976314846e-10,1.1689747976314836e-10,-1.0339757656912846e-25,"8.845150193026163e-16"
126342.95217156553,56658.74282292937,106117.8318252436,-63373.30763600923,-292316.2673810241,-20595.098791501412,87165.14698879587,8.001379927640877e-9,8.001379927640831e-9,-4.632211430296955e-23,"5.789265691902614e-15"
120569.29016692805,173417.41753127344,271732.1759810983,-78966.23400981234,-234597.37668356427,-344703.72712289705,92548.45413697421,4.05839397169811e-10,4.058393971698117e-10,7.237830359838992e-25,"1.7834223119571936e-15"
84855.58363315495,198679.59973859892,297302.63913877367,-104289.42429020915,-467205.58983725315,-373451.05349529657,364108.24511223135,3.397937109797555e-11,3.397937109797543e-11,-1.2278462217584005e-25,"3.6135048474500875e-15"
419611.8797143856,90349.18906032658,91964.39905121319,-434953.2368466408,-73640.84788898568,-182590.4808219822,89259.0977316831,2.2383673945682335e-10,2.2383673945682325e-10,-1.0339757656912846e-25,"4.61933000007236e-16"
101452.15527653608,16246.782731008861,182355.346268743,-45715.89053600274,-349042.4574497276,-252212.17034548608,346916.23405492824,7.835647381046347e-10,7.835647381046388e-10,4.1359030627651384e-24,"5.278316980891018e-15"
277735.68128466717,180008.85314667394,95457.01378796226,-45446.478876960246,-498272.21747084556,-201105.03987690667,191622.18800540903,6.962442829226567e-10,6.96244282922656e-10,-7.237830359838992e-25,"1.0395532914764367e-15"
161336.80890050586,202943.92137675753,67179.75011682246,-299609.1930940824,-59393.745688690164,-169753.6390354107,97296.09742409733,1.83552864059665e-10,1.8355286405966425e-10,-7.496324301261813e-25,"4.084013801509023e-15"
64125.90326317659,50472.7926553243,366815.2780883906,-83025.6208879025,-614038.6598833558,-140538.41111458116,356188.717878948,1.7825425900983175e-10,1.7825425900983162e-10,-1.2924697071141057e-25,"7.250708702801983e-16"
153298.4399571385,93558.48128538676,36609.81526124856,-106967.06073077029,-236114.98837157845,-249157.37417591305,308772.68677448784,1.4887901091110992e-10,1.488790109111102e-10,2.8434333556510326e-25,"1.909895383002467e-15"
101065.4651030487,95086.39651726997,73204.1413376843,-67794.69060658859,-306211.4234336787,-259784.08297652722,364434.19405879173,1.8286112928378639e-10,1.8286112928378582e-10,-5.686866711302065e-25,"3.109937433710412e-15"
124023.81311573042,179678.39958381877,23245.805387268687,-170912.9863589586,-285459.73778526485,-226477.9920819517,355902.6981393571,5.2738734193942495e-11,5.273873419394259e-11,9.693522803355793e-26,"1.838027201735373e-15"
108435.26180859444,239675.7297366953,382294.0718530152,-237901.22150981502,-190632.90692729154,-544750.2481990884,242879.3132378897,1.4013465312809285e-11,1.4013465312809259e-11,-2.5849394142282115e-26,"1.8446111340250697e-15"
225823.55132830556,283160.34541864565,119543.79530803574,-61175.584640928864,-404417.28768766206,-429972.4258454298,267037.60611903394,1.1121673225859595e-10,1.1121673225859555e-10,-4.006656092053728e-25,"3.6025659185325085e-15"
384720.4941149453,44416.142591632175,136370.46355474638,-215803.7770162856,-300556.0308501464,-138668.9498162286,89521.65742133654,2.217938653710888e-10,2.2179386537108898e-10,1.809457589959748e-25,"8.158285112765848e-16"
424298.3303503866,163305.30837109918,131463.72238561438,-649689.379990593,-162001.87124898267,-104084.90920931588,196708.79934179157,1.203413058766578e-11,1.2034130587665772e-11,-8.077935669463161e-27,"6.71252120011273e-16"
22019.84333316272,151393.99808883926,84433.8419330924,-99872.00698228416,-49349.68459386329,-400600.9119034065,291974.9201244595,4.105511105041656e-10,4.105511105041656e-10,0,"0"
174964.54971574567,163333.50341726933,45048.80132989241,-557993.9702809136,-54837.165466455495,-33636.55381693799,263120.8351013997,6.130668997123103e-11,6.13066899712311e-11,7.754818242684634e-26,"1.2649220250389761e-15"
324337.49926041206,215284.9344566517,133301.36956355855,-155627.73395345555,-214747.82704202115,-397401.32986970776,94853.08758456238,4.053160508490435e-10,4.053160508490456e-10,2.1196503196671334e-24,"5.2296234388619555e-15"
24819.66833549901,149456.53211637557,130985.38882758167,-184346.71289529168,-93569.17212801274,-312811.96413327986,285466.2598771281,1.4315566553485418e-10,1.431556655348548e-10,6.203854594147708e-25,"4.33364238220612e-15"
302392.09255020716,29324.74842316858,64800.384238461804,-161946.77924808016,-362764.9276728677,-134214.39791787264,262408.8796269833,1.3518941145743383e-10,1.3518941145743365e-10,-1.809457589959748e-25,"1.3384610306773024e-15"
110286.10654021305,211976.45801684548,18227.710194377418,-142695.09060982018,-81667.18290637326,-259188.22230875585,143060.22107351344,4.3533772607117673e-10,4.3533772607117797e-10,1.2407709188295415e-24,"2.850134147635702e-15"
74139.5004848364,602173.190083306,72874.32219479067,-596256.2167262371,-155240.97214968043,-159470.53577030607,161780.71188329076,3.2312267257818445e-11,3.231226725781849e-11,4.52364397489937e-26,"1.3999772714199743e-15"
75602.95997151012,176716.5962465713,467520.22629876604,-89977.16764493006,-223440.87921084373,-622718.078165099,216296.34250402488,7.855129243335621e-11,7.855129243335624e-11,2.5849394142282115e-26,"3.2907662422248516e-16"
157996.96688917716,441012.1475516585,139282.0850033629,-731197.1976179088,-108583.09977126111,-98574.60905303487,200063.70699800568,1.422867300469021e-11,1.4228673004690223e-11,1.2924697071141057e-26,"9.083557593094357e-16"
52500.06364921825,92707.91217222397,402458.9380905026,-81521.94918945155,-167079.61789938083,-661799.083594328,362733.73677121557,1.0341785023427593e-10,1.034178502342758e-10,-1.2924697071141057e-25,"1.2497549544747166e-15"
31177.14375096609,377961.27539294324,193413.7981160847,-468767.7761745399,-124637.17474483876,-232747.3042272916,223600.0378866759,3.2876735202760485e-11,3.2876735202760595e-11,1.0985992510469899e-25,"3.3415703970348694e-15"
90602.86106201212,352186.81641579606,165492.22808935872,-353676.9259026346,-193151.9647267931,-171835.94541497336,110382.93047723453,6.980757390266441e-11,6.980757390266452e-11,1.0339757656912846e-25,"1.4811799177163758e-15"
216757.6240013764,363447.97052404913,70630.29279390792,-564240.5234822498,-147941.99758959108,-240421.71427798577,301768.348030493,6.475360499999631e-12,6.475360499999642e-12,1.0501316370302109e-26,"1.6217346308831284e-15"
160058.67926426142,25515.22229796811,253801.6087016808,-263888.86971689377,-234525.10597188442,-206501.5159652333,265539.98139010073,7.953857400341405e-11,7.953857400341423e-11,1.809457589959748e-25,"2.2749434631328396e-15"
162203.83713693722,75322.55055783923,127100.94389374275,-37302.7680175499,-552100.4916986657,-123687.31081182454,348463.238939521,4.605348560605685e-10,4.605348560605666e-10,-1.9128551665288765e-24,"4.153551335704549e-15"
161226.17778089116,44911.07720105031,189342.09985207857,-261682.8962562977,-300798.97625509975,-133952.87781660858,300955.39549398597,4.5117811086801294e-11,4.511781108680124e-11,-5.169878828456423e-26,"1.1458620673131043e-15"
345371.8490068118,43903.20045396422,81706.22399593524,-547953.8946779199,-53580.68339124601,-77176.27800802983,207729.58262048452,1.1362951391080128e-10,1.1362951391080067e-10,-6.074607623436297e-25,"5.345976951203751e-15"
104836.94975656009,224535.93871594075,64715.78271713159,-201393.21420369932,-154945.88677512747,-191746.21396774863,153996.64375694262,1.5033913200904657e-10,1.503391320090468e-10,2.3264454728053903e-25,"1.5474650157388126e-15"
160902.52495981945,95918.43925870224,256050.04550593704,-225857.93377353993,-460611.5416823102,-168877.2163912704,342475.68212266196,2.0513982303194653e-11,2.0513982303194633e-11,-1.9387045606711586e-26,"9.45064947418446e-16"
71992.24475355912,120111.9970248857,439403.30508783285,-170718.1546105621,-658233.8448626562,-61384.029166409964,258828.4817733504,1.9463393183222539e-10,1.9463393183222533e-10,-5.169878828456423e-26,"2.6562063355493753e-16"
88428.65490731268,89519.91953052094,357968.7819403983,-51585.79588118379,-566203.842705524,-265379.2165919,347251.498800376,1.3641224175907955e-10,1.364122417590798e-10,2.5849394142282115e-25,"1.894946803083495e-15"
451548.6744115926,85353.28907427416,203200.01522494265,-83796.79032760029,-623758.1793632081,-286054.719554335,253507.71053433424,3.5142465608250573e-11,3.5142465608250884e-11,3.101927297073854e-25,"8.826720730561294e-15"
176597.92223811388,200757.88283754574,69853.97406259878,-174343.6814905533,-136916.18874767842,-395633.7524414513,259683.8435414245,7.896449486802164e-11,7.89644948680216e-11,-3.877409121342317e-26,"4.910319666861514e-16"
205376.81929968868,109950.51521050151,313919.25302731345,-45999.79997012885,-356044.65342845535,-329066.7485846072,101864.6144456875,6.174097839433851e-10,6.174097839433873e-10,2.1713491079516976e-24,"3.516868641250423e-15"
67251.28815062027,266622.52256746974,266214.53365048923,-361237.510361398,-319413.07325750403,-158523.80945935094,239086.04870967302,3.190850359104638e-11,3.190850359104628e-11,-1.0339757656912846e-25,"3.2404395359405734e-15"
56712.82399262056,170294.91183342366,127313.59443699218,-395430.05515230354,-228208.294906133,-49487.897672450854,318804.91746785084,9.08709692818389e-11,9.087096928183931e-11,4.006656092053728e-25,"4.409170633612317e-15"
104618.7533702285,165690.99954179832,160641.37127855266,-355690.0270674081,-153790.33711707706,-208303.02895050935,286832.2689444147,2.3623256179631922e-11,2.3623256179631903e-11,-1.9387045606711586e-26,"8.206762632251851e-16"
64097.7493293351,410451.2114739422,68660.62323849177,-108148.87614709682,-192007.35126788123,-631880.3743612161,388827.0177344245,3.542435675978129e-11,3.542435675978141e-11,1.2278462217584005e-25,"3.4661073173032738e-15"
142872.91463473084,345800.30994994135,89773.39996720235,-358318.11031549494,-287805.05962624913,-199697.1802796848,267373.7256695544,1.829705851170586e-11,1.8297058511705878e-11,1.9387045606711586e-26,"1.0595717117212238e-15"
160067.64691859964,128084.52977563518,25015.3134672428,-134660.88924323526,-199983.91822531825,-285103.97274015675,306581.29004723276,1.0333697074586502e-10,1.033369707458651e-10,7.754818242684634e-26,"7.504398654916962e-16"
71337.95603916845,202120.07245830385,18405.13919056242,-398031.1108758949,-130671.82249364161,-139620.46236397544,376460.22804547707,3.536151346203066e-11,3.536151346203063e-11,-2.5849394142282115e-26,"7.3100361414219e-16"
90827.85198373007,219377.4911731396,347052.3432876463,-178243.98931783292,-133321.88875725228,-679639.7948013609,333947.9864319303,2.1220460446832956e-11,2.122046044683296e-11,3.2311742677852644e-27,"0"
177050.76146278082,96622.75500647149,130275.46048944228,-223570.54681689347,-56367.96088585051,-214313.23615314034,90302.7668971897,5.092143224790031e-10,5.092143224790026e-10,-5.169878828456423e-25,"1.0152657928567195e-15"
225423.96351902533,300199.0666829073,45558.53463594042,-143045.96201872363,-209954.5567077006,-443210.9784822947,225029.93237084564,9.532685409121431e-11,9.532685409121411e-11,-1.9387045606711586e-25,"2.0337444040858544e-15"
40476.20046072552,195868.269391476,239771.5274784901,-49813.227426091355,-283835.6381374503,-503874.2521829672,361407.1204158182,1.5551519156885094e-10,1.5551519156885006e-10,-8.788794008375919e-25,"5.651405447733943e-15"
238545.88623941364,79134.85567475346,36821.94037631669,-318455.2540766441,-175919.4864057995,-202684.14443616106,342556.2026281204,3.5469229752367686e-11,3.546922975236778e-11,9.693522803355793e-26,"2.7329386262493317e-15"
226982.41595733457,38984.27304085932,390763.1465653727,-62676.483437032075,-560167.2240467664,-327996.773756809,294110.6456770409,9.464508589390076e-11,9.464508589390068e-11,-7.754818242684634e-26,"8.19357726758044e-16"
145862.44606804225,22909.312459438544,150584.63341482947,-218279.7111239367,-36175.313454331525,-167182.18008565326,102280.81272161141,2.3017378498362336e-9,2.3017378498362378e-9,4.1359030627651384e-24,"1.7968610383060766e-15"
483564.0230464309,43461.714716517774,56841.1222831125,-300116.87335409515,-330384.77182921144,-109213.71896923924,155848.50410648505,7.740480007958394e-11,7.740480007958392e-11,-2.5849394142282115e-26,"3.339507900763905e-16"
208473.63617423142,121895.0329699532,75627.24618853854,-357467.3902093688,-199603.77262470394,-83599.2201591703,234674.46766052058,4.296231747935194e-11,4.2962317479351895e-11,-4.52364397489937e-26,"1.0529329515507333e-15"
206156.0112770413,109996.50381753442,313016.36236829567,-300937.41009886574,-279625.3953306485,-360207.6421526385,311601.5701192813,9.976040870077794e-12,9.976040870077785e-12,-9.693522803355793e-27,"9.716803418910013e-16"
159937.5267311767,119198.50703780215,94871.50417843297,-95059.02470898227,-169930.0051091503,-297825.3052396119,188806.79711033282,3.82222289834114e-10,3.82222289834113e-10,-1.0339757656912846e-24,"2.7051686759033183e-15"
130220.28260546335,151021.48306480507,186419.08808497823,-208771.05891949055,-185618.46993202326,-275641.4814179441,202370.15651421092,5.5852191289462186e-11,5.585219128946215e-11,-3.877409121342317e-26,"6.942268569637805e-16"
92912.70758018494,129816.60044645873,117398.658550467,-138795.75471279913,-217444.38345999416,-78621.26115225095,94733.43274793366,8.515687686746693e-10,8.515687686746679e-10,-1.34416849539867e-24,"1.578461475860198e-15"
290798.44801494066,270351.5370152,49767.63841394865,-155566.90239076925,-388363.05523313704,-221087.57349399576,154099.90767381247,1.6029079993741789e-10,1.602907999374178e-10,-7.754818242684634e-26,"4.837968396010462e-16"
136984.09074551263,108964.09876414605,117990.2582663327,-119959.85181140772,-97913.64427724696,-230141.11159759774,84076.15991026137,9.845174384558194e-10,9.845174384558199e-10,4.1359030627651384e-25,"4.2009444436577514e-16"
272120.8973188208,143137.5641992359,181776.3870627237,-568889.2785545363,-191626.65314689378,-104639.39793081957,268120.4810514692,1.036159777443183e-11,1.0361597774431822e-11,-8.077935669463161e-27,"7.796032856434738e-16"
93685.78756936849,177761.21953556692,314637.45021225756,-272947.9145768756,-319330.9064212601,-123161.45256241396,129355.81624335673,8.878128460702335e-11,8.878128460702317e-11,-1.809457589959748e-25,"2.0381070154245153e-15"
106832.16533707746,230778.55275565296,285894.9729812052,-371369.9341974779,-411941.6092172481,-76712.44781829516,236518.30015908545,4.0939504277945676e-11,4.0939504277945657e-11,-1.9387045606711586e-26,"4.735535016518382e-16"
270412.36508042517,207022.22191271622,252951.29134253084,-99717.99828936697,-458049.23722526245,-368697.4452350404,196078.80241399733,5.767679076834028e-11,5.767679076834015e-11,-1.2924697071141057e-25,"2.2408835337342715e-15"
146010.67228556052,369330.3461531015,74007.74001283626,-353487.76658644946,-61379.791590542474,-371629.2135288441,197148.01325433777,3.7070212180042116e-11,3.707021218004213e-11,1.2924697071141057e-26,"3.486545210037794e-16"
231755.6362165136,56071.5046278378,342220.41191733006,-369889.7023347049,-374392.3970072396,-194447.8051050987,308682.35168536234,1.0427903648756786e-11,1.0427903648756742e-11,-4.362085261510107e-26,"4.183089342247763e-15"
130606.59867270285,502252.78275897837,36888.42380159168,-119100.73559076688,-160780.18242449773,-473171.18190948665,83304.29469147821,6.672347938641476e-10,6.672347938641472e-10,-4.1359030627651384e-25,"6.198572227945339e-16"
47983.50879460375,393486.35983166686,48196.91542505301,-509425.5103358252,-113832.46381488489,-87077.65604866992,220668.84614805636,7.87894349553592e-11,7.878943495535906e-11,-1.4217166778255163e-25,"1.8044509122714707e-15"
156116.73171574913,20118.905081277597,111217.94903864012,-192148.27075412672,-172685.13494601913,-237173.39523743922,314553.2151019182,2.3898355238361873e-10,2.389835523836177e-10,-1.0339757656912846e-24,"4.326556180868618e-15"
358511.44182544545,294529.1341206783,59489.14587368723,-160328.7864721665,-364251.61853121757,-416465.8547681848,228516.53795175772,4.8211658815749114e-11,4.8211658815749017e-11,-9.693522803355793e-26,"2.010617979439705e-15"
282815.26167843066,37089.08137935299,60596.72920057809,-136253.10234476905,-462192.2850979704,-160888.68309910223,378832.99828347936,6.771614691672184e-11,6.771614691672175e-11,-9.04728794979874e-26,"1.3360606534398964e-15"
144329.30776535752,70886.28089042031,84222.13330913257,-373703.2669540199,-55133.929259867284,-97147.84816770346,226547.32241668017,1.2660098968870743e-10,1.2660098968870988e-10,2.455692443516801e-24,"1.939710305231363e-14"
93635.56056649964,129986.98365074713,204022.67631998786,-124492.67654230751,-178888.92081087985,-410247.6683825513,285984.04519850394,8.48054685510471e-11,8.480546855104704e-11,-6.462348535570529e-26,"7.62020261898634e-16"
317097.0506810859,112100.5553929378,81956.5282614529,-120300.54181295325,-396516.4766296428,-213722.95070490596,219385.83481202566,1.0571432524787346e-10,1.0571432524787373e-10,2.714186384939622e-25,"2.567472647226884e-15"
374955.4496907512,81422.25864509522,170339.88829761496,-259818.8478789563,-452300.7629442624,-121023.8143148671,206425.8285046243,2.633538957874189e-11,2.6335389578741876e-11,-1.2924697071141057e-26,"4.907729590442043e-16"
97389.9137397991,465489.51947635744,180606.4791981913,-146125.69852546565,-166742.0977832311,-594134.0667110122,163515.9506053615,6.155109649468969e-11,6.155109649468947e-11,-2.1971985020939798e-25,"3.5697146390942734e-15"
132561.47331961768,249899.0186480866,289571.0672955566,-74953.08105738582,-342859.50199161255,-372261.85013596585,118042.8739217029,2.346512721332952e-10,2.346512721332951e-10,-1.0339757656912846e-25,"4.406435798498155e-16"
103324.47717444977,251581.24514701706,178539.5859111469,-442441.8640260904,-124452.83410957699,-120434.01005790819,153883.39996096163,4.381749818958132e-11,4.381749818958114e-11,-1.809457589959748e-25,"4.12953195577467e-15"
75517.76461832967,128216.81898260178,124990.75442002685,-91945.42761599433,-41147.04847606545,-355668.50260444067,160035.64067554212,1.1105056102055554e-9,1.1105056102055505e-9,-4.963083675318166e-24,"4.4692108078584996e-15"
459439.7967587678,125383.16501688393,118585.14128527239,-378035.6891439619,-432657.8324434228,-89672.59294987343,196958.01147633372,1.787547476049796e-11,1.7875474760497963e-11,3.2311742677852644e-27,"0"
202233.56381295447,127198.81535081644,80544.95110119361,-202689.42415760533,-79811.26925342163,-258192.38687903143,130715.75002509379,3.7216638603557553e-10,3.721663860355745e-10,-1.0339757656912846e-24,"2.7782621012754397e-15"
148505.35974122206,71445.10311253348,302125.8992949027,-228760.86804990616,-40761.314432135594,-382143.5068714608,129589.32720484424,4.424672082764225e-10,4.424672082764226e-10,1.0339757656912846e-25,"2.33684157006575e-16"
150891.61584702582,51428.19691094395,68930.23961688073,-335449.161195878,-105298.65726992334,-116959.16745525069,286456.9335462017,9.156161276909433e-11,9.156161276909425e-11,-7.754818242684634e-26,"8.469508135730646e-16"
90760.09856310274,182164.74049907233,38975.188073926154,-396980.7910919959,-123231.89923426425,-132146.12069396244,340458.78388412105,3.496956768007755e-11,3.4969567680077564e-11,1.2924697071141057e-26,"3.6959842310273565e-16"
179166.48383282212,123741.38232666312,59372.387246841456,-252308.59505958357,-100493.85012676594,-153366.78157797566,143888.97335799862,1.612720937871785e-10,1.612720937871782e-10,-3.101927297073854e-25,"1.9234123053969207e-15"
203682.62952189872,72670.6526122315,439300.357452321,-144413.63332086575,-657997.5980251284,-193389.0645144114,280146.65627395455,2.7198713696273724e-11,2.7198713696273653e-11,-7.108583389127582e-26,"2.613573372810447e-15"
193820.97010250174,36433.957519413976,210516.5985656177,-282288.53637138853,-161102.49725183137,-319509.3042213362,322128.8116570215,6.370018439893215e-11,6.370018439893166e-11,-4.911384887033602e-25,"7.710158037024356e-15"
65973.25657147779,177157.8364909905,431726.08796377433,-67248.72664958912,-124586.86045986289,-687789.2125962112,204767.61867942056,2.142909862552168e-10,2.1429098625521598e-10,-8.271806125530277e-25,"3.860081224171837e-15"
183823.02166975572,83865.17440508911,401493.4218097073,-215858.19097347802,-488963.3784060919,-265159.31830266607,300799.26979768334,1.3451218335748523e-11,1.3451218335748486e-11,-3.715850407953054e-26,"2.762463826847308e-15"
101820.54590704499,314918.35597965174,197968.05576798995,-205196.82739269896,-354136.7383670046,-176281.17982499755,120907.7879300144,2.169901533193581e-10,2.169901533193586e-10,5.169878828456423e-25,"2.38254075098402e-15"
112976.05948101314,233920.63288938897,294383.35960518924,-175369.87295786978,-294107.0476053419,-286104.6581000129,114301.52668763328,8.496565292121306e-11,8.496565292121274e-11,-3.2311742677852644e-25,"3.8029181871661326e-15"
97706.60814423129,70273.03926108865,194492.78680814628,-70222.46142166415,-318389.2764285328,-276389.70655160415,302529.0101883351,2.0873174414664486e-10,2.087317441466444e-10,-4.652890945610781e-25,"2.2291247383732317e-15"
123428.65925703308,135797.93618335132,194049.98659246755,-406818.20209563477,-60656.2309039903,-300747.0035435419,314944.85451031505,2.967227254305987e-11,2.967227254305977e-11,-1.0339757656912846e-25,"3.4846531022886683e-15"
46183.5807045627,92783.34152328549,133919.90594544463,-144583.91157850355,-274205.8784306302,-201797.19493121872,347700.15676705935,1.3401259742229918e-10,1.34012597422299e-10,-1.809457589959748e-25,"1.350214550545426e-15"
401098.53655411996,209397.07611433923,56361.98188306368,-713094.1683306727,-80468.11019847027,-187078.94406739104,313783.6280450116,9.316031665762676e-12,9.316031665762697e-12,2.1002632740604218e-26,"2.254461287179915e-15"
96366.32358569544,275546.9219228511,101023.73829208894,-235350.77596517222,-224896.13376181808,-101647.9172588251,88957.84318517985,5.1830654934502e-10,5.183065493450206e-10,6.203854594147708e-25,"1.1969469808914172e-15"
151233.77370876542,357478.98915993806,98188.32099485648,-220661.41042911744,-155025.06631032054,-532273.593749164,301058.98662504175,2.1534726983726405e-11,2.1534726983726443e-11,3.877409121342317e-26,"1.8005378588140134e-15"
279151.61049463245,80514.05766787895,195516.61337780723,-318619.27424402867,-68437.87847397136,-375177.6037906725,207052.47496835398,1.2594481617025607e-10,1.2594481617025581e-10,-2.5849394142282115e-25,"2.0524381176068502e-15"
155460.97847572458,58656.935751480065,349958.72711312724,-93055.47940015965,-265108.69952287356,-430529.352262339,224616.88984504045,1.7055077201941832e-10,1.705507720194182e-10,-1.2924697071141057e-25,"7.578210827254124e-16"
246695.78105564578,196647.6476895871,214986.48549796006,-408091.7096472165,-59510.73260140903,-374585.3570653083,183857.8850707413,3.669880444897273e-11,3.6698804448972764e-11,3.2311742677852644e-26,"8.804576378715542e-16"
194986.56300495256,80616.37399650476,51945.246016734454,-28132.200231833147,-337518.9814217173,-86639.01472736313,124742.01336272187,8.057879048027845e-9,8.057879048027823e-9,-2.150669592637872e-23,"2.669026898789509e-15"
193939.37720823588,126693.69879793412,128388.98604204357,-125658.28501161875,-485618.5254071111,-83492.94779974164,245747.69617025787,1.8720159443551174e-10,1.8720159443551185e-10,1.0339757656912846e-25,"5.523327772977243e-16"
131611.5488736974,209656.7452834359,53224.01960699746,-40688.666136614374,-233140.6760710672,-241910.24708251527,121247.27552606612,3.1183362821606514e-9,3.1183362821606414e-9,-9.926167350636332e-24,"3.183161292584721e-15"
214088.88477594455,409108.7423504971,46219.690846224024,-214807.76025567274,-221270.10042312398,-345952.71867002535,112613.26137615662,1.1724976937663875e-10,1.1724976937663847e-10,-2.8434333556510326e-25,"2.4251078452164256e-15"
89563.75974268121,342418.3765208822,92588.82725007669,-131332.05099969122,-137095.49470098497,-522812.51721634966,266669.09940338606,6.794455220000888e-11,6.794455220000867e-11,-2.0679515313825692e-25,"3.0435869608723377e-15"
48290.255094214255,107410.26879469864,441870.17913103127,-149186.34179128436,-445994.06728636,-299458.06044262863,297067.7665003288,5.4140862505830644e-11,5.414086250583072e-11,7.754818242684634e-26,"1.4323410976043234e-15"
